name,group,corr_coeff
qPho1En,mean,0.6930581070134889
qPho1En,RMS,0.30938263652440284
qPho1En,Q1,0.0
qPho1En,Q2,0.0
qPho1En,Q3,0.0
qPho1En,Q4,0.0
qPho1En,Q5,0.21786459859000912
qPho2En,mean,0.6469902885721044
qPho2En,RMS,0.4000792228178517
qPho2En,Q1,0.0
qPho2En,Q2,0.0
qPho2En,Q3,0.0
qPho2En,Q4,0.0
qPho2En,Q5,0.23054881008386705
qPho3En,mean,0.5456403128853832
qPho3En,RMS,0.41868733081887316
qPho3En,Q1,0.0
qPho3En,Q2,0.0
qPho3En,Q3,0.0
qPho3En,Q4,0.0
qPho3En,Q5,0.30433417502649124
qPho4En,mean,0.4099045838718514
qPho4En,RMS,0.3794409239719769
qPho4En,Q1,0.0
qPho4En,Q2,0.0
qPho4En,Q3,0.0
qPho4En,Q4,0.0
qPho4En,Q5,0.40096011957469374
qPho5En,mean,0.2790358312376179
qPho5En,RMS,0.3151555505444634
qPho5En,Q1,0.0
qPho5En,Q2,0.0
qPho5En,Q3,0.0
qPho5En,Q4,0.0
qPho5En,Q5,0.37396893751855215
qgedPho0Pt,mean,0.24509865155345806
qgedPho0Pt,RMS,0.09133166627340097
qgedPho0Pt,Q1,0.0
qgedPho0Pt,Q2,0.8531581381095048
qgedPho0Pt,Q3,0.8936138124272225
qgedPho0Pt,Q4,0.22909446997328736
qgedPho0Pt,Q5,0.1647302894743603
qgedPho1Pt,mean,0.4208795798338764
qgedPho1Pt,RMS,0.04784604628284854
qgedPho1Pt,Q1,0.0
qgedPho1Pt,Q2,0.0
qgedPho1Pt,Q3,0.25659114966416546
qgedPho1Pt,Q4,0.9295627053606452
qgedPho1Pt,Q5,0.17611235197943437
qgedPho2Pt,mean,0.5595050336645284
qgedPho2Pt,RMS,0.04483881855022837
qgedPho2Pt,Q1,0.0
qgedPho2Pt,Q2,0.0
qgedPho2Pt,Q3,0.0
qgedPho2Pt,Q4,0.569678559481523
qgedPho2Pt,Q5,0.11397081432994892
qgedPho3Pt,mean,0.5644287091492087
qgedPho3Pt,RMS,0.05642772695106023
qgedPho3Pt,Q1,0.0
qgedPho3Pt,Q2,0.0
qgedPho3Pt,Q3,0.0
qgedPho3Pt,Q4,0.0
qgedPho3Pt,Q5,0.07389570977790934
qgedPho4Pt,mean,0.5030809650972652
qgedPho4Pt,RMS,0.09573103233283167
qgedPho4Pt,Q1,0.0
qgedPho4Pt,Q2,0.0
qgedPho4Pt,Q3,0.0
qgedPho4Pt,Q4,0.0
qgedPho4Pt,Q5,0.1213414817075357
qgedPho5Pt,mean,0.39530290139839447
qgedPho5Pt,RMS,0.12674672756705493
qgedPho5Pt,Q1,0.0
qgedPho5Pt,Q2,0.0
qgedPho5Pt,Q3,0.0
qgedPho5Pt,Q4,0.0
qgedPho5Pt,Q5,0.12794239537859362
qgedPho0Eta,mean,0.047792266806654916
qgedPho0Eta,RMS,0.8971831988265389
qgedPho0Eta,Q1,0.3598966399836248
qgedPho0Eta,Q2,0.8424678461520089
qgedPho0Eta,Q3,0.0
qgedPho0Eta,Q4,0.8466249046216593
qgedPho0Eta,Q5,0.3113295661169377
qgedPho1Eta,mean,0.067159939895855
qgedPho1Eta,RMS,0.9197841934924063
qgedPho1Eta,Q1,0.36148625904455056
qgedPho1Eta,Q2,0.16636992436806308
qgedPho1Eta,Q3,0.0
qgedPho1Eta,Q4,0.40912259175455185
qgedPho1Eta,Q5,0.36051010835459923
qgedPho2Eta,mean,0.09750426021964
qgedPho2Eta,RMS,0.9038519024799303
qgedPho2Eta,Q1,0.3546196922518606
qgedPho2Eta,Q2,0.0
qgedPho2Eta,Q3,0.0
qgedPho2Eta,Q4,0.0
qgedPho2Eta,Q5,0.3482585946260097
qgedPho3Eta,mean,0.0796128857338414
qgedPho3Eta,RMS,0.8602743525284318
qgedPho3Eta,Q1,0.4072055913287364
qgedPho3Eta,Q2,0.0
qgedPho3Eta,Q3,0.0
qgedPho3Eta,Q4,0.0
qgedPho3Eta,Q5,0.4259024967258868
qgedPho4Eta,mean,0.08070403874389065
qgedPho4Eta,RMS,0.7745832393825478
qgedPho4Eta,Q1,0.4745091879602777
qgedPho4Eta,Q2,0.0
qgedPho4Eta,Q3,0.0
qgedPho4Eta,Q4,0.0
qgedPho4Eta,Q5,0.46043396675256676
qgedPho5Eta,mean,0.06629296115265207
qgedPho5Eta,RMS,0.6687358245609153
qgedPho5Eta,Q1,0.49007901971051215
qgedPho5Eta,Q2,0.0
qgedPho5Eta,Q3,0.0
qgedPho5Eta,Q4,0.0
qgedPho5Eta,Q5,0.49346459747342114
qgedPho0Phi,mean,0.04789442055923138
qgedPho0Phi,RMS,0.9049560777052575
qgedPho0Phi,Q1,0.300620564666897
qgedPho0Phi,Q2,0.8527193817422832
qgedPho0Phi,Q3,0.0
qgedPho0Phi,Q4,0.8480257479908342
qgedPho0Phi,Q5,0.27824182796461316
qgedPho1Phi,mean,0.039948528247798265
qgedPho1Phi,RMS,0.9401745702902897
qgedPho1Phi,Q1,0.3720283967154378
qgedPho1Phi,Q2,0.26166229524923235
qgedPho1Phi,Q3,0.0
qgedPho1Phi,Q4,0.28862540477894
qgedPho1Phi,Q5,0.3548676780420555
qgedPho2Phi,mean,0.06598371372094548
qgedPho2Phi,RMS,0.9302177844427449
qgedPho2Phi,Q1,0.42754832258220044
qgedPho2Phi,Q2,0.0
qgedPho2Phi,Q3,0.0
qgedPho2Phi,Q4,0.0
qgedPho2Phi,Q5,0.4200747780633562
qgedPho3Phi,mean,0.039795213556418366
qgedPho3Phi,RMS,0.894197884171037
qgedPho3Phi,Q1,0.4581849313768109
qgedPho3Phi,Q2,0.0
qgedPho3Phi,Q3,0.0
qgedPho3Phi,Q4,0.0
qgedPho3Phi,Q5,0.4522101070858837
qgedPho4Phi,mean,0.0206453034239796
qgedPho4Phi,RMS,0.8158872939351498
qgedPho4Phi,Q1,0.48854864024388994
qgedPho4Phi,Q2,0.0
qgedPho4Phi,Q3,0.0
qgedPho4Phi,Q4,0.0
qgedPho4Phi,Q5,0.49254144838743746
qgedPho5Phi,mean,0.013023600557277517
qgedPho5Phi,RMS,0.7103220140423732
qgedPho5Phi,Q1,0.5353297716014748
qgedPho5Phi,Q2,0.0
qgedPho5Phi,Q3,0.0
qgedPho5Phi,Q4,0.0
qgedPho5Phi,Q5,0.5381200312689769
qgedPho0En,mean,0.3323317281750931
qgedPho0En,RMS,0.0802028523476098
qgedPho0En,Q1,0.0
qgedPho0En,Q2,0.8512778979359654
qgedPho0En,Q3,0.8970339903819299
qgedPho0En,Q4,0.4319000796149257
qgedPho0En,Q5,0.16707921846331308
qgedPho1En,mean,0.4686776853268839
qgedPho1En,RMS,0.08580283460176888
qgedPho1En,Q1,0.0
qgedPho1En,Q2,0.0
qgedPho1En,Q3,0.2594061664700095
qgedPho1En,Q4,0.9273782693841824
qgedPho1En,Q5,0.18078875688744545
qgedPho2En,mean,0.5272361207404294
qgedPho2En,RMS,0.11393850643377522
qgedPho2En,Q1,0.0
qgedPho2En,Q2,0.0
qgedPho2En,Q3,0.0
qgedPho2En,Q4,0.5790511293333397
qgedPho2En,Q5,0.1612807771147269
qgedPho3En,mean,0.485652265599097
qgedPho3En,RMS,0.14059390632782698
qgedPho3En,Q1,0.0
qgedPho3En,Q2,0.0
qgedPho3En,Q3,0.0
qgedPho3En,Q4,0.0
qgedPho3En,Q5,0.194310553213206
qgedPho4En,mean,0.38717561623829966
qgedPho4En,RMS,0.11958631399082191
qgedPho4En,Q1,0.0
qgedPho4En,Q2,0.0
qgedPho4En,Q3,0.0
qgedPho4En,Q4,0.0
qgedPho4En,Q5,0.1784116729961311
qgedPho5En,mean,0.2869278987633691
qgedPho5En,RMS,0.114449588780509
qgedPho5En,Q1,0.0
qgedPho5En,Q2,0.0
qgedPho5En,Q3,0.0
qgedPho5En,Q4,0.0
qgedPho5En,Q5,0.14285968730430162
qMu0Pt,mean,0.0677678208303943
qMu0Pt,RMS,0.05198335388078578
qMu0Pt,Q1,0.30536325108750506
qMu0Pt,Q2,0.5825125752178256
qMu0Pt,Q3,0.515463390444686
qMu0Pt,Q4,0.7472631647721937
qMu0Pt,Q5,0.05541575143525698
qMu1Pt,mean,0.9361548325461709
qMu1Pt,RMS,0.07048584494977196
qMu1Pt,Q1,0.4718987424880729
qMu1Pt,Q2,0.9513952485263211
qMu1Pt,Q3,0.9827053115634851
qMu1Pt,Q4,0.9598042977530562
qMu1Pt,Q5,0.022092711706307985
qMu2Pt,mean,0.8908784117323842
qMu2Pt,RMS,0.6156631781795827
qMu2Pt,Q1,0.06566993332700123
qMu2Pt,Q2,0.9238236218004726
qMu2Pt,Q3,0.8496813411799918
qMu2Pt,Q4,0.9614008088089392
qMu2Pt,Q5,0.052725495194094786
qMu3Pt,mean,0.7549984897692743
qMu3Pt,RMS,0.7825519426517333
qMu3Pt,Q1,0.020616187868213894
qMu3Pt,Q2,0.9662293830708493
qMu3Pt,Q3,0.942610772076742
qMu3Pt,Q4,0.8781296385448321
qMu3Pt,Q5,0.1512732127257732
qMu4Pt,mean,0.9765740242147615
qMu4Pt,RMS,0.8031130899031049
qMu4Pt,Q1,0.0
qMu4Pt,Q2,0.9739786509201143
qMu4Pt,Q3,0.9203900579462478
qMu4Pt,Q4,0.8212250078704458
qMu4Pt,Q5,0.20378159615741423
qMu5Pt,mean,0.9926032851316446
qMu5Pt,RMS,0.8215183699378973
qMu5Pt,Q1,0.0
qMu5Pt,Q2,0.9558974060225395
qMu5Pt,Q3,0.9538446195268225
qMu5Pt,Q4,0.8163187446107587
qMu5Pt,Q5,0.1959072082889692
qMu0Eta,mean,0.07551380934805477
qMu0Eta,RMS,0.10785604459706594
qMu0Eta,Q1,0.14460822545182567
qMu0Eta,Q2,0.08738039914965519
qMu0Eta,Q3,0.06631058633735867
qMu0Eta,Q4,0.18933442309141182
qMu0Eta,Q5,0.16745249462570408
qMu1Eta,mean,0.2090310470555104
qMu1Eta,RMS,0.943413015968995
qMu1Eta,Q1,0.11413503727670861
qMu1Eta,Q2,0.8346196968066217
qMu1Eta,Q3,0.3261591452210356
qMu1Eta,Q4,0.876084910866958
qMu1Eta,Q5,0.0902890699931119
qMu2Eta,mean,0.1668465569268849
qMu2Eta,RMS,0.9781118404020597
qMu2Eta,Q1,0.04393282014098655
qMu2Eta,Q2,0.8714044118448226
qMu2Eta,Q3,0.4380047200642503
qMu2Eta,Q4,0.8802161020438938
qMu2Eta,Q5,0.04187070918216566
qMu3Eta,mean,0.05876961496030444
qMu3Eta,RMS,0.9908426577991551
qMu3Eta,Q1,0.04876245741541521
qMu3Eta,Q2,0.8841406554122601
qMu3Eta,Q3,0.17948022737077535
qMu3Eta,Q4,0.8782079012583638
qMu3Eta,Q5,0.05386922609119358
qMu4Eta,mean,0.05622195645634058
qMu4Eta,RMS,0.9944980092673217
qMu4Eta,Q1,0.0897267523119378
qMu4Eta,Q2,0.9063426610589737
qMu4Eta,Q3,0.17044286283516516
qMu4Eta,Q4,0.9077393517669553
qMu4Eta,Q5,0.09611952347358066
qMu5Eta,mean,0.10140150580048397
qMu5Eta,RMS,0.9952867503378847
qMu5Eta,Q1,0.28817340299629024
qMu5Eta,Q2,0.9511669902426144
qMu5Eta,Q3,0.1685712806497128
qMu5Eta,Q4,0.9505979885159093
qMu5Eta,Q5,0.29337817258110627
qMu0Phi,mean,0.061137016299942254
qMu0Phi,RMS,0.025991229968401766
qMu0Phi,Q1,0.2219197387891348
qMu0Phi,Q2,0.04014057503877315
qMu0Phi,Q3,0.07347809278534431
qMu0Phi,Q4,0.05375350301295044
qMu0Phi,Q5,0.2320728083166895
qMu1Phi,mean,0.06428496543244774
qMu1Phi,RMS,0.46306242594481684
qMu1Phi,Q1,0.25656935471217324
qMu1Phi,Q2,0.23973386450761303
qMu1Phi,Q3,0.08449669646465113
qMu1Phi,Q4,0.3118336306314798
qMu1Phi,Q5,0.26174948759191485
qMu2Phi,mean,0.033493091289504784
qMu2Phi,RMS,0.9115379197435394
qMu2Phi,Q1,0.2929634655234203
qMu2Phi,Q2,0.7973858040810818
qMu2Phi,Q3,0.10052202533799118
qMu2Phi,Q4,0.8064581595797113
qMu2Phi,Q5,0.27256140256279526
qMu3Phi,mean,0.037216083699360525
qMu3Phi,RMS,0.9704156000148905
qMu3Phi,Q1,0.34689290338938833
qMu3Phi,Q2,0.937606165442075
qMu3Phi,Q3,0.030566334736173473
qMu3Phi,Q4,0.9349571528259668
qMu3Phi,Q5,0.3664093149653126
qMu4Phi,mean,0.040104213920023744
qMu4Phi,RMS,0.9845385094745452
qMu4Phi,Q1,0.4139280892235289
qMu4Phi,Q2,0.9715794466423273
qMu4Phi,Q3,0.1271788261259491
qMu4Phi,Q4,0.9707121955108792
qMu4Phi,Q5,0.4125756234615485
qMu5Phi,mean,0.027895314952993168
qMu5Phi,RMS,0.9889365282853247
qMu5Phi,Q1,0.4838813827468152
qMu5Phi,Q2,0.9796204702530144
qMu5Phi,Q3,0.06859010246281395
qMu5Phi,Q4,0.9805467449800127
qMu5Phi,Q5,0.4569173325617926
qMu0En,mean,0.07833493047455793
qMu0En,RMS,0.06482291964865239
qMu0En,Q1,0.18893131740295283
qMu0En,Q2,0.4567588750787363
qMu0En,Q3,0.5712350098663902
qMu0En,Q4,0.5575364498606332
qMu0En,Q5,0.07151336823409546
qMu1En,mean,0.06989535750753553
qMu1En,RMS,0.02315041206427336
qMu1En,Q1,0.4567541042822398
qMu1En,Q2,0.9176805979667193
qMu1En,Q3,0.9589251056108296
qMu1En,Q4,0.9620370158094141
qMu1En,Q5,0.02318126369471917
qMu2En,mean,0.06332520990131094
qMu2En,RMS,0.012298105346832833
qMu2En,Q1,0.06062350331144039
qMu2En,Q2,0.8819488127572922
qMu2En,Q3,0.757886083785653
qMu2En,Q4,0.8944086232422244
qMu2En,Q5,0.013196092357165557
qMu3En,mean,0.08045201432184115
qMu3En,RMS,0.02123780746510076
qMu3En,Q1,0.020586465522341182
qMu3En,Q2,0.9578781339533733
qMu3En,Q3,0.9549539981635385
qMu3En,Q4,0.6581260345718114
qMu3En,Q5,0.021806284514653183
qMu4En,mean,0.1482599072256947
qMu4En,RMS,0.0334826697229107
qMu4En,Q1,0.0
qMu4En,Q2,0.9717129980573632
qMu4En,Q3,0.9271609284686466
qMu4En,Q4,0.9169401751690699
qMu4En,Q5,0.028454462753416378
qMu5En,mean,0.1550744174260222
qMu5En,RMS,0.017482246625495385
qMu5En,Q1,0.0
qMu5En,Q2,0.9527349954609018
qMu5En,Q3,0.9567718453073513
qMu5En,Q4,0.9135112634686539
qMu5En,Q5,0.017220478736936363
qMuCosm0Pt,mean,0.020888234612996485
qMuCosm0Pt,RMS,0.021550772789667706
qMuCosm0Pt,Q1,0.11684078025273618
qMuCosm0Pt,Q2,0.31038001474465526
qMuCosm0Pt,Q3,0.37234473971002896
qMuCosm0Pt,Q4,0.3108459253528331
qMuCosm0Pt,Q5,0.02221267843692292
qMuCosm1Pt,mean,0.6720518180118742
qMuCosm1Pt,RMS,0.051894275342652035
qMuCosm1Pt,Q1,0.0
qMuCosm1Pt,Q2,0.9388936784577112
qMuCosm1Pt,Q3,0.8206502148797824
qMuCosm1Pt,Q4,0.6017524966140374
qMuCosm1Pt,Q5,0.10136880394802597
qMuCosm2Pt,mean,0.9434021064613418
qMuCosm2Pt,RMS,0.3449546356529583
qMuCosm2Pt,Q1,0.0
qMuCosm2Pt,Q2,0.0
qMuCosm2Pt,Q3,0.9644841490493286
qMuCosm2Pt,Q4,0.971166414003654
qMuCosm2Pt,Q5,0.19685129160017936
qMuCosm3Pt,mean,0.9402411503096156
qMuCosm3Pt,RMS,0.3816062593617821
qMuCosm3Pt,Q1,0.0
qMuCosm3Pt,Q2,0.0
qMuCosm3Pt,Q3,0.0
qMuCosm3Pt,Q4,0.9435201828516367
qMuCosm3Pt,Q5,0.13585972209167832
qMuCosm4Pt,mean,0.8976397207092921
qMuCosm4Pt,RMS,0.47436314750533
qMuCosm4Pt,Q1,0.0
qMuCosm4Pt,Q2,0.0
qMuCosm4Pt,Q3,0.0
qMuCosm4Pt,Q4,0.0
qMuCosm4Pt,Q5,0.19555466378226516
qMuCosm5Pt,mean,0.7671776914744007
qMuCosm5Pt,RMS,0.4431289150561023
qMuCosm5Pt,Q1,0.0
qMuCosm5Pt,Q2,0.0
qMuCosm5Pt,Q3,0.0
qMuCosm5Pt,Q4,0.0
qMuCosm5Pt,Q5,0.35954974429076014
qMuCosm0Eta,mean,0.027776840728599865
qMuCosm0Eta,RMS,0.040197188232617545
qMuCosm0Eta,Q1,0.31673278782211595
qMuCosm0Eta,Q2,0.05775635977862496
qMuCosm0Eta,Q3,0.026575487889859115
qMuCosm0Eta,Q4,0.03411556643024196
qMuCosm0Eta,Q5,0.29015815405358536
qMuCosm1Eta,mean,0.02744095994145543
qMuCosm1Eta,RMS,0.8359846838882725
qMuCosm1Eta,Q1,0.2871448300790319
qMuCosm1Eta,Q2,0.7075937523926955
qMuCosm1Eta,Q3,0.01762153059033751
qMuCosm1Eta,Q4,0.7153566370257296
qMuCosm1Eta,Q5,0.2943655992414227
qMuCosm2Eta,mean,0.0340595776928577
qMuCosm2Eta,RMS,0.9619548673594542
qMuCosm2Eta,Q1,0.3431277927256704
qMuCosm2Eta,Q2,0.9013025107862448
qMuCosm2Eta,Q3,0.0
qMuCosm2Eta,Q4,0.8984861232372436
qMuCosm2Eta,Q5,0.36932959273519217
qMuCosm3Eta,mean,0.06307016034507916
qMuCosm3Eta,RMS,0.9644132108295117
qMuCosm3Eta,Q1,0.44347624770080785
qMuCosm3Eta,Q2,0.0
qMuCosm3Eta,Q3,0.0
qMuCosm3Eta,Q4,0.0
qMuCosm3Eta,Q5,0.4316241780921771
qMuCosm4Eta,mean,0.08859482292830001
qMuCosm4Eta,RMS,0.943697076734606
qMuCosm4Eta,Q1,0.5109838612578881
qMuCosm4Eta,Q2,0.0
qMuCosm4Eta,Q3,0.0
qMuCosm4Eta,Q4,0.0
qMuCosm4Eta,Q5,0.5220655306803003
qMuCosm5Eta,mean,0.05788198230216198
qMuCosm5Eta,RMS,0.8848663250481661
qMuCosm5Eta,Q1,0.6029315737105563
qMuCosm5Eta,Q2,0.0
qMuCosm5Eta,Q3,0.0
qMuCosm5Eta,Q4,0.0
qMuCosm5Eta,Q5,0.6184334961236717
qMuCosm0Phi,mean,0.0934832935252445
qMuCosm0Phi,RMS,0.08668237071097994
qMuCosm0Phi,Q1,0.2200019898364894
qMuCosm0Phi,Q2,0.05596008608788227
qMuCosm0Phi,Q3,0.04107091826706336
qMuCosm0Phi,Q4,0.04723274934133895
qMuCosm0Phi,Q5,0.22994686504302395
qMuCosm1Phi,mean,0.6906190039757499
qMuCosm1Phi,RMS,0.5247979068768176
qMuCosm1Phi,Q1,0.27659537760663533
qMuCosm1Phi,Q2,0.672087141306187
qMuCosm1Phi,Q3,0.8414839056318176
qMuCosm1Phi,Q4,0.38736989743273115
qMuCosm1Phi,Q5,0.28555933739954864
qMuCosm2Phi,mean,0.8648902632452473
qMuCosm2Phi,RMS,0.9452059865547108
qMuCosm2Phi,Q1,0.36727076433096717
qMuCosm2Phi,Q2,0.9588110947482532
qMuCosm2Phi,Q3,0.10269330155257507
qMuCosm2Phi,Q4,0.0
qMuCosm2Phi,Q5,0.36095941046522706
qMuCosm3Phi,mean,0.8689210588343445
qMuCosm3Phi,RMS,0.960382138647417
qMuCosm3Phi,Q1,0.46600661007089034
qMuCosm3Phi,Q2,0.18874151044291426
qMuCosm3Phi,Q3,0.0
qMuCosm3Phi,Q4,0.0
qMuCosm3Phi,Q5,0.45066515800746815
qMuCosm4Phi,mean,0.8130179922870757
qMuCosm4Phi,RMS,0.9372880985524238
qMuCosm4Phi,Q1,0.5399304025044088
qMuCosm4Phi,Q2,0.0
qMuCosm4Phi,Q3,0.0
qMuCosm4Phi,Q4,0.0
qMuCosm4Phi,Q5,0.5207620960020213
qMuCosm5Phi,mean,0.6732938977587575
qMuCosm5Phi,RMS,0.8650782528748054
qMuCosm5Phi,Q1,0.5674561580575921
qMuCosm5Phi,Q2,0.0
qMuCosm5Phi,Q3,0.0
qMuCosm5Phi,Q4,0.0
qMuCosm5Phi,Q5,0.6096504344484933
qMuCosm0En,mean,0.01964965153459893
qMuCosm0En,RMS,0.019579362224797576
qMuCosm0En,Q1,0.13054590762375617
qMuCosm0En,Q2,0.28123287802683494
qMuCosm0En,Q3,0.32320973251668234
qMuCosm0En,Q4,0.24743636321640367
qMuCosm0En,Q5,0.020126667988975198
qMuCosm1En,mean,0.5826797064064101
qMuCosm1En,RMS,0.04624873451337761
qMuCosm1En,Q1,0.0
qMuCosm1En,Q2,0.9380281672888479
qMuCosm1En,Q3,0.8383410722979745
qMuCosm1En,Q4,0.5937880351449109
qMuCosm1En,Q5,0.09445464370757219
qMuCosm2En,mean,0.932780562801669
qMuCosm2En,RMS,0.3342822684879422
qMuCosm2En,Q1,0.0
qMuCosm2En,Q2,0.0
qMuCosm2En,Q3,0.9615838337370156
qMuCosm2En,Q4,0.9706122028965073
qMuCosm2En,Q5,0.2459483656326285
qMuCosm3En,mean,0.9350251409776009
qMuCosm3En,RMS,0.4646997599228261
qMuCosm3En,Q1,0.0
qMuCosm3En,Q2,0.0
qMuCosm3En,Q3,0.0
qMuCosm3En,Q4,0.93601026989632
qMuCosm3En,Q5,0.26411825151339524
qMuCosm4En,mean,0.8888046383860657
qMuCosm4En,RMS,0.5119148495377052
qMuCosm4En,Q1,0.0
qMuCosm4En,Q2,0.0
qMuCosm4En,Q3,0.0
qMuCosm4En,Q4,0.0
qMuCosm4En,Q5,0.2843914302711974
qMuCosm5En,mean,0.7617366146618821
qMuCosm5En,RMS,0.47727135982168767
qMuCosm5En,Q1,0.0
qMuCosm5En,Q2,0.0
qMuCosm5En,Q3,0.0
qMuCosm5En,Q4,0.0
qMuCosm5En,Q5,0.40842079272844894
qMuCosmLeg0Pt,mean,0.048569668066876744
qMuCosmLeg0Pt,RMS,0.05042871013056969
qMuCosmLeg0Pt,Q1,0.0
qMuCosmLeg0Pt,Q2,0.7872054154080647
qMuCosmLeg0Pt,Q3,0.9479683294198905
qMuCosmLeg0Pt,Q4,0.8842709271095436
qMuCosmLeg0Pt,Q5,0.0548548021796352
qMuCosmLeg1Pt,mean,0.8679264457990976
qMuCosmLeg1Pt,RMS,0.17124309340833663
qMuCosmLeg1Pt,Q1,0.0
qMuCosmLeg1Pt,Q2,0.0
qMuCosmLeg1Pt,Q3,0.0
qMuCosmLeg1Pt,Q4,0.8879707243126505
qMuCosmLeg1Pt,Q5,0.13113827725711347
qMuCosmLeg2Pt,mean,0.8159033694208094
qMuCosmLeg2Pt,RMS,0.32327397346892817
qMuCosmLeg2Pt,Q1,0.0
qMuCosmLeg2Pt,Q2,0.0
qMuCosmLeg2Pt,Q3,0.0
qMuCosmLeg2Pt,Q4,0.0
qMuCosmLeg2Pt,Q5,0.17670912298622823
qMuCosmLeg3Pt,mean,0.3279140388944209
qMuCosmLeg3Pt,RMS,0.21720139718021592
qMuCosmLeg3Pt,Q1,0.0
qMuCosmLeg3Pt,Q2,0.0
qMuCosmLeg3Pt,Q3,0.0
qMuCosmLeg3Pt,Q4,0.0
qMuCosmLeg3Pt,Q5,0.21514577068801974
qMuCosmLeg4Pt,mean,0.05566945296250673
qMuCosmLeg4Pt,RMS,0.0723186798129945
qMuCosmLeg4Pt,Q1,0.0
qMuCosmLeg4Pt,Q2,0.0
qMuCosmLeg4Pt,Q3,0.0
qMuCosmLeg4Pt,Q4,0.0
qMuCosmLeg4Pt,Q5,0.09595637085164649
qMuCosmLeg5Pt,mean,0.020117357823635464
qMuCosmLeg5Pt,RMS,0.01819870656433682
qMuCosmLeg5Pt,Q1,0.0
qMuCosmLeg5Pt,Q2,0.0
qMuCosmLeg5Pt,Q3,0.0
qMuCosmLeg5Pt,Q4,0.0
qMuCosmLeg5Pt,Q5,0.020553147711869446
qMuCosmLeg0Eta,mean,0.05194480572459133
qMuCosmLeg0Eta,RMS,0.9143673972577315
qMuCosmLeg0Eta,Q1,0.34082539775644266
qMuCosmLeg0Eta,Q2,0.8893699434952327
qMuCosmLeg0Eta,Q3,0.0
qMuCosmLeg0Eta,Q4,0.9035976188345253
qMuCosmLeg0Eta,Q5,0.33273769342750653
qMuCosmLeg1Eta,mean,0.04205896433468022
qMuCosmLeg1Eta,RMS,0.957726356696747
qMuCosmLeg1Eta,Q1,0.48030214207584865
qMuCosmLeg1Eta,Q2,0.0
qMuCosmLeg1Eta,Q3,0.0
qMuCosmLeg1Eta,Q4,0.0
qMuCosmLeg1Eta,Q5,0.4638301579939421
qMuCosmLeg2Eta,mean,0.06237035653301539
qMuCosmLeg2Eta,RMS,0.902330403861726
qMuCosmLeg2Eta,Q1,0.6198956111052781
qMuCosmLeg2Eta,Q2,0.0
qMuCosmLeg2Eta,Q3,0.0
qMuCosmLeg2Eta,Q4,0.0
qMuCosmLeg2Eta,Q5,0.6126381142744274
qMuCosmLeg3Eta,mean,0.03258041527874961
qMuCosmLeg3Eta,RMS,0.7101886726635575
qMuCosmLeg3Eta,Q1,0.6203937013066751
qMuCosmLeg3Eta,Q2,0.0
qMuCosmLeg3Eta,Q3,0.0
qMuCosmLeg3Eta,Q4,0.0
qMuCosmLeg3Eta,Q5,0.6098602452855074
qMuCosmLeg4Eta,mean,0.025034833798357366
qMuCosmLeg4Eta,RMS,0.3329155801057149
qMuCosmLeg4Eta,Q1,0.26015582583093544
qMuCosmLeg4Eta,Q2,0.0
qMuCosmLeg4Eta,Q3,0.0
qMuCosmLeg4Eta,Q4,0.0
