name,group,corr_coeff
qMuCosmLeg4Eta,Q5,0.2735670283577621
qMuCosmLeg5Eta,mean,0.022414580650275105
qMuCosmLeg5Eta,RMS,0.07654827342740747
qMuCosmLeg5Eta,Q1,0.07478054801636469
qMuCosmLeg5Eta,Q2,0.0
qMuCosmLeg5Eta,Q3,0.0
qMuCosmLeg5Eta,Q4,0.0
qMuCosmLeg5Eta,Q5,0.06150304948432155
qMuCosmLeg0Phi,mean,0.8507744839216885
qMuCosmLeg0Phi,RMS,0.8359034191809318
qMuCosmLeg0Phi,Q1,0.3477645655219629
qMuCosmLeg0Phi,Q2,0.8757424920089748
qMuCosmLeg0Phi,Q3,0.9476955195758463
qMuCosmLeg0Phi,Q4,0.0
qMuCosmLeg0Phi,Q5,0.27331582464408155
qMuCosmLeg1Phi,mean,0.8932110080158823
qMuCosmLeg1Phi,RMS,0.9566414927938028
qMuCosmLeg1Phi,Q1,0.4939417988871129
qMuCosmLeg1Phi,Q2,0.16937377835177056
qMuCosmLeg1Phi,Q3,0.0
qMuCosmLeg1Phi,Q4,0.0
qMuCosmLeg1Phi,Q5,0.4418101264030057
qMuCosmLeg2Phi,mean,0.7282980636503066
qMuCosmLeg2Phi,RMS,0.9020145235188137
qMuCosmLeg2Phi,Q1,0.6076285640828053
qMuCosmLeg2Phi,Q2,0.0
qMuCosmLeg2Phi,Q3,0.0
qMuCosmLeg2Phi,Q4,0.0
qMuCosmLeg2Phi,Q5,0.6357448422164642
qMuCosmLeg3Phi,mean,0.3664171031357214
qMuCosmLeg3Phi,RMS,0.699373812080852
qMuCosmLeg3Phi,Q1,0.6441698970034413
qMuCosmLeg3Phi,Q2,0.0
qMuCosmLeg3Phi,Q3,0.0
qMuCosmLeg3Phi,Q4,0.0
qMuCosmLeg3Phi,Q5,0.5430236318975177
qMuCosmLeg4Phi,mean,0.11150155302166737
qMuCosmLeg4Phi,RMS,0.3119772354008792
qMuCosmLeg4Phi,Q1,0.30095789275176527
qMuCosmLeg4Phi,Q2,0.0
qMuCosmLeg4Phi,Q3,0.0
qMuCosmLeg4Phi,Q4,0.0
qMuCosmLeg4Phi,Q5,0.20520211103498234
qMuCosmLeg5Phi,mean,0.013720010970659465
qMuCosmLeg5Phi,RMS,0.046110512270614426
qMuCosmLeg5Phi,Q1,0.05401653609020447
qMuCosmLeg5Phi,Q2,0.0
qMuCosmLeg5Phi,Q3,0.0
qMuCosmLeg5Phi,Q4,0.0
qMuCosmLeg5Phi,Q5,0.042410940095892545
qMuCosmLeg0En,mean,0.052231780239495776
qMuCosmLeg0En,RMS,0.05247843649517839
qMuCosmLeg0En,Q1,0.0
qMuCosmLeg0En,Q2,0.7650266154632316
qMuCosmLeg0En,Q3,0.9416802886826677
qMuCosmLeg0En,Q4,0.8922865951243234
qMuCosmLeg0En,Q5,0.05783525295115271
qMuCosmLeg1En,mean,0.8902925650023328
qMuCosmLeg1En,RMS,0.21493897291280029
qMuCosmLeg1En,Q1,0.0
qMuCosmLeg1En,Q2,0.0
qMuCosmLeg1En,Q3,0.0
qMuCosmLeg1En,Q4,0.8734368480388783
qMuCosmLeg1En,Q5,0.1657606124236978
qMuCosmLeg2En,mean,0.8660234753797953
qMuCosmLeg2En,RMS,0.5304582447041122
qMuCosmLeg2En,Q1,0.0
qMuCosmLeg2En,Q2,0.0
qMuCosmLeg2En,Q3,0.0
qMuCosmLeg2En,Q4,0.0
qMuCosmLeg2En,Q5,0.35076234711604565
qMuCosmLeg3En,mean,0.545034394612597
qMuCosmLeg3En,RMS,0.44688678284256517
qMuCosmLeg3En,Q1,0.0
qMuCosmLeg3En,Q2,0.0
qMuCosmLeg3En,Q3,0.0
qMuCosmLeg3En,Q4,0.0
qMuCosmLeg3En,Q5,0.4259477747995757
qMuCosmLeg4En,mean,0.13934956759012054
qMuCosmLeg4En,RMS,0.16428024381791217
qMuCosmLeg4En,Q1,0.0
qMuCosmLeg4En,Q2,0.0
qMuCosmLeg4En,Q3,0.0
qMuCosmLeg4En,Q4,0.0
qMuCosmLeg4En,Q5,0.19221494376724987
qMuCosmLeg5En,mean,0.027927856614065723
qMuCosmLeg5En,RMS,0.0382992602070909
qMuCosmLeg5En,Q1,0.0
qMuCosmLeg5En,Q2,0.0
qMuCosmLeg5En,Q3,0.0
qMuCosmLeg5En,Q4,0.0
qMuCosmLeg5En,Q5,0.05068519687319661
qPFJet4CHSPt,mean,0.9569400658510658
qPFJet4CHSPt,RMS,0.8990001565329876
qPFJet4CHSPt,Q1,0.3000938495142074
qPFJet4CHSPt,Q2,0.9965230717911636
qPFJet4CHSPt,Q3,0.9965049604513827
qPFJet4CHSPt,Q4,0.9957749198302175
qPFJet4CHSPt,Q5,0.1559883207977744
qPFJet4CHSEta,mean,0.1864148946762667
qPFJet4CHSEta,RMS,0.9942145014218251
qPFJet4CHSEta,Q1,0.3286964688119581
qPFJet4CHSEta,Q2,0.9565429854629388
qPFJet4CHSEta,Q3,0.11766896496019519
qPFJet4CHSEta,Q4,0.9478308811878361
qPFJet4CHSEta,Q5,0.5090870343745677
qPFJet4CHSPhi,mean,0.10658427565929306
qPFJet4CHSPhi,RMS,0.2590729057379169
qPFJet4CHSPhi,Q1,0.4736090865013662
qPFJet4CHSPhi,Q2,0.06680860434963165
qPFJet4CHSPhi,Q3,0.1998393530627387
qPFJet4CHSPhi,Q4,0.2343449725047175
qPFJet4CHSPhi,Q5,0.46732405331594373
qPFJet8CHSPt,mean,0.9734643259824248
qPFJet8CHSPt,RMS,0.8318444397771264
qPFJet8CHSPt,Q1,0.5440980558681342
qPFJet8CHSPt,Q2,0.960177169803243
qPFJet8CHSPt,Q3,0.9748874154097036
qPFJet8CHSPt,Q4,0.9784430864460892
qPFJet8CHSPt,Q5,0.17154831952088062
qPFJet8CHSEta,mean,0.34285882956236835
qPFJet8CHSEta,RMS,0.9959383137316585
qPFJet8CHSEta,Q1,0.7589477711287845
qPFJet8CHSEta,Q2,0.9913138193454007
qPFJet8CHSEta,Q3,0.3324124178494813
qPFJet8CHSEta,Q4,0.9904810104125802
qPFJet8CHSEta,Q5,0.7563976056154027
qPFJet8CHSPhi,mean,0.17712648883150098
qPFJet8CHSPhi,RMS,0.13141147364217284
qPFJet8CHSPhi,Q1,0.43261403703816803
qPFJet8CHSPhi,Q2,0.08160262268683974
qPFJet8CHSPhi,Q3,0.09484885718186481
qPFJet8CHSPhi,Q4,0.19719685393875888
qPFJet8CHSPhi,Q5,0.42084508386130404
qPFJetEIPt,mean,0.9618613619313399
qPFJetEIPt,RMS,0.8944959652151201
qPFJetEIPt,Q1,0.29804880177446547
qPFJetEIPt,Q2,0.9965594132342432
qPFJetEIPt,Q3,0.9965666815652464
qPFJetEIPt,Q4,0.9959517893112754
qPFJetEIPt,Q5,0.15659270113926047
qPFJetEIEta,mean,0.18603384318682922
qPFJetEIEta,RMS,0.9936270120117958
qPFJetEIEta,Q1,0.3286965554787993
qPFJetEIEta,Q2,0.9545772244717893
qPFJetEIEta,Q3,0.11901174679714306
qPFJetEIEta,Q4,0.9396769884946128
qPFJetEIEta,Q5,0.5090873101940423
qPFJetEIPhi,mean,0.1093371585510859
qPFJetEIPhi,RMS,0.2580676880625082
qPFJetEIPhi,Q1,0.4738325555523137
qPFJetEIPhi,Q2,0.06558977320695329
qPFJetEIPhi,Q3,0.2027883876983451
qPFJetEIPhi,Q4,0.2366790095908297
qPFJetEIPhi,Q5,0.4659244771147137
qPFJet8CHSSDPt,mean,0.3107045746454332
qPFJet8CHSSDPt,RMS,0.1215273822311889
qPFJet8CHSSDPt,Q1,0.3149456073451171
qPFJet8CHSSDPt,Q2,0.6949083343254047
qPFJet8CHSSDPt,Q3,0.16759892501784013
qPFJet8CHSSDPt,Q4,0.1992249917504815
qPFJet8CHSSDPt,Q5,0.1495759173275671
qPFJet8CHSSDEta,mean,0.06262723895475043
qPFJet8CHSSDEta,RMS,0.9139356496114673
qPFJet8CHSSDEta,Q1,0.6593300931399441
qPFJet8CHSSDEta,Q2,0.34394697765935933
qPFJet8CHSSDEta,Q3,0.032784830955743464
qPFJet8CHSSDEta,Q4,0.3151923536376722
qPFJet8CHSSDEta,Q5,0.6523092292636473
qPFJet8CHSSDPhi,mean,0.053251240404471566
qPFJet8CHSSDPhi,RMS,0.02576927061852892
qPFJet8CHSSDPhi,Q1,0.31112031056074
qPFJet8CHSSDPhi,Q2,0.03576747221542958
qPFJet8CHSSDPhi,Q3,0.06286062803817477
qPFJet8CHSSDPhi,Q4,0.041884733445301
qPFJet8CHSSDPhi,Q5,0.3135831727838992
qPFJetTopCHSPt,mean,0.9166675426969093
qPFJetTopCHSPt,RMS,0.4382071342378041
qPFJetTopCHSPt,Q1,0.333927146311907
qPFJetTopCHSPt,Q2,0.779772415658286
qPFJetTopCHSPt,Q3,0.956077519170858
qPFJetTopCHSPt,Q4,0.9260268567825388
qPFJetTopCHSPt,Q5,0.15764842596022552
qPFJetTopCHSEta,mean,0.035962488857082746
qPFJetTopCHSEta,RMS,0.46672658534658223
qPFJetTopCHSEta,Q1,0.45075271171473946
qPFJetTopCHSEta,Q2,0.19467023987216156
qPFJetTopCHSEta,Q3,0.026057608596302885
qPFJetTopCHSEta,Q4,0.14082857836407256
qPFJetTopCHSEta,Q5,0.4586790357627772
qPFJetTopCHSPhi,mean,0.07949588664640067
qPFJetTopCHSPhi,RMS,0.017196876042016515
qPFJetTopCHSPhi,Q1,0.3335463240526686
qPFJetTopCHSPhi,Q2,0.052057198316661606
qPFJetTopCHSPhi,Q3,0.0847827683466458
qPFJetTopCHSPhi,Q4,0.0691223944904373
qPFJetTopCHSPhi,Q5,0.34459796226870876
qPFChMetPt,mean,0.869120498445525
qPFChMetPt,RMS,0.11715135213298446
qPFChMetPt,Q1,0.09526719862133129
qPFChMetPt,Q2,0.8724360070599331
qPFChMetPt,Q3,0.901073442489387
qPFChMetPt,Q4,0.8606559287497694
qPFChMetPt,Q5,0.11843598493369653
qPFChMetPhi,mean,0.25736658824210407
qPFChMetPhi,RMS,0.13571172753023372
qPFChMetPhi,Q1,0.21869698961244588
qPFChMetPhi,Q2,0.1640968395034594
qPFChMetPhi,Q3,0.30422708932618814
qPFChMetPhi,Q4,0.19595002096446168
qPFChMetPhi,Q5,0.20203248846845376
qPFMetPt,mean,0.9809287724293795
qPFMetPt,RMS,0.2602627024820342
qPFMetPt,Q1,0.08979578977621838
qPFMetPt,Q2,0.9645716838400074
qPFMetPt,Q3,0.9792012715529381
qPFMetPt,Q4,0.9798393076657825
qPFMetPt,Q5,0.11384346199127503
qPFMetPhi,mean,0.4968025008274963
qPFMetPhi,RMS,0.359173869814772
qPFMetPhi,Q1,0.23439443065632712
qPFMetPhi,Q2,0.4897961323766937
qPFMetPhi,Q3,0.5285946898898389
qPFMetPhi,Q4,0.24053219999070016
qPFMetPhi,Q5,0.21394534289261138
qNVtx,mean,0.9962764609137741
qNVtx,RMS,0.9432487779477832
qNVtx,Q1,0.6458745041398078
qNVtx,Q2,0.9950121960919879
qNVtx,Q3,0.9957965622444304
qNVtx,Q4,0.9951806030716969
qNVtx,Q5,0.9593636752804884
qCalJetPt,mean,0.983293639694771
qCalJetPt,RMS,0.932244494534621
qCalJetPt,Q1,0.5334563389610122
qCalJetPt,Q2,0.9785506064627919
qCalJetPt,Q3,0.9690193906120371
qCalJetPt,Q4,0.9764605006747796
qCalJetPt,Q5,0.1866154974855171
qCalJetEta,mean,0.16156097054594776
qCalJetEta,RMS,0.9949305662246745
qCalJetEta,Q1,0.4351709988303013
qCalJetEta,Q2,0.967873320208588
qCalJetEta,Q3,0.29856478514140455
qCalJetEta,Q4,0.9690433316145053
qCalJetEta,Q5,0.43173505623066616
qCalJetPhi,mean,0.04384215500780092
qCalJetPhi,RMS,0.1367052120183853
qCalJetPhi,Q1,0.5819192344614198
qCalJetPhi,Q2,0.11149529113101826
qCalJetPhi,Q3,0.0435611012402827
qCalJetPhi,Q4,0.06686474735229102
qCalJetPhi,Q5,0.5752521604567397
qCalJetEn,mean,0.9948576771437364
qCalJetEn,RMS,0.8359136729115425
qCalJetEn,Q1,0.32952228128190586
qCalJetEn,Q2,0.9949240288596014
qCalJetEn,Q3,0.995266768426041
qCalJetEn,Q4,0.9947564379266678
qCalJetEn,Q5,0.27617633726265445
qCalMETPt,mean,0.9554393161450784
qCalMETPt,RMS,0.3064930194741088
qCalMETPt,Q1,0.027227691520471043
qCalMETPt,Q2,0.9558880027101229
qCalMETPt,Q3,0.9668569676316112
qCalMETPt,Q4,0.9506386597038063
qCalMETPt,Q5,0.20045457520586335
qCalMETPhi,mean,0.031709949957154725
qCalMETPhi,RMS,0.08404177854624037
qCalMETPhi,Q1,0.22392453549594113
qCalMETPhi,Q2,0.05376452915624406
qCalMETPhi,Q3,0.027778299276724233
qCalMETPhi,Q4,0.05196378599629125
qCalMETPhi,Q5,0.22602073002206122
qCalMETEn,mean,0.9554370519322477
qCalMETEn,RMS,0.3064914025954757
qCalMETEn,Q1,0.02715951834735788
qCalMETEn,Q2,0.9558886812144826
qCalMETEn,Q3,0.9668568502712108
qCalMETEn,Q4,0.95064126857744
qCalMETEn,Q5,0.2004384310599413
qCalMETBEPt,mean,0.9294179906980317
qCalMETBEPt,RMS,0.1807676135252567
qCalMETBEPt,Q1,0.03766931216354308
qCalMETBEPt,Q2,0.9560186021672834
qCalMETBEPt,Q3,0.9616801113134076
qCalMETBEPt,Q4,0.9244098076947673
qCalMETBEPt,Q5,0.19809182997254737
qCalMETBEPhi,mean,0.15695695406425936
qCalMETBEPhi,RMS,0.5126889994568093
qCalMETBEPhi,Q1,0.2578363375918049
qCalMETBEPhi,Q2,0.23515277462733014
qCalMETBEPhi,Q3,0.20530052652521275
qCalMETBEPhi,Q4,0.3893596312482206
qCalMETBEPhi,Q5,0.23418440452600292
qCalMETBEEn,mean,0.9294200948325223
qCalMETBEEn,RMS,0.1807652575541995
qCalMETBEEn,Q1,0.03776596964725513
qCalMETBEEn,Q2,0.9560185889184758
qCalMETBEEn,Q3,0.961678726096574
qCalMETBEEn,Q4,0.9244095461516237
qCalMETBEEn,Q5,0.19809083403419844
qCalMETBEFOPt,mean,0.95595484458405
qCalMETBEFOPt,RMS,0.30644396569391746
qCalMETBEFOPt,Q1,0.02210515896708336
qCalMETBEFOPt,Q2,0.9561998308145758
qCalMETBEFOPt,Q3,0.9671165036746657
qCalMETBEFOPt,Q4,0.9516103260431482
qCalMETBEFOPt,Q5,0.2028321427627823
qCalMETBEFOPhi,mean,0.03079586587720946
qCalMETBEFOPhi,RMS,0.08684447984801351
qCalMETBEFOPhi,Q1,0.22034644366849912
qCalMETBEFOPhi,Q2,0.05817864343208067
qCalMETBEFOPhi,Q3,0.02776329505946817
qCalMETBEFOPhi,Q4,0.05138721169139642
qCalMETBEFOPhi,Q5,0.22584491231569936
qCalMETBEFOEn,mean,0.9559526081186113
qCalMETBEFOEn,RMS,0.3064444062174273
qCalMETBEFOEn,Q1,0.022077192164516517
qCalMETBEFOEn,Q2,0.9561969475346577
qCalMETBEFOEn,Q3,0.9671170127605707
qCalMETBEFOEn,Q4,0.951609738147777
qCalMETBEFOEn,Q5,0.202838331170172
qCalMETMPt,mean,0.9755624273669657
qCalMETMPt,RMS,0.5847369166241182
qCalMETMPt,Q1,0.03095969270171724
qCalMETMPt,Q2,0.9574049772543874
qCalMETMPt,Q3,0.9722508367120233
qCalMETMPt,Q4,0.9707295051761053
qCalMETMPt,Q5,0.20334979523269595
qCalMETMPhi,mean,0.04277080456695361
qCalMETMPhi,RMS,0.09553499953195449
qCalMETMPhi,Q1,0.22963792364564467
qCalMETMPhi,Q2,0.07693465217046104
qCalMETMPhi,Q3,0.04185824491610419
qCalMETMPhi,Q4,0.04835532669260606
qCalMETMPhi,Q5,0.21491764600983174
qCalMETMEn,mean,0.9755623300328526
qCalMETMEn,RMS,0.584735192828363
qCalMETMEn,Q1,0.031209066520351988
qCalMETMEn,Q2,0.9574058040101118
qCalMETMEn,Q3,0.972249756309838
qCalMETMEn,Q4,0.9707299459268863
qCalMETMEn,Q5,0.20334707324831167
qSCEn,mean,0.8996155707164786
qSCEn,RMS,0.41640530460859604
qSCEn,Q1,0.3505739728246824
qSCEn,Q2,0.9517580830946064
qSCEn,Q3,0.9556257510499766
qSCEn,Q4,0.9396133415710536
qSCEn,Q5,0.1905844488572724
qSCEta,mean,0.08865072838304229
qSCEta,RMS,0.37291482486732824
qSCEta,Q1,0.24971552083534534
qSCEta,Q2,0.1988691327891439
qSCEta,Q3,0.1150111733776652
qSCEta,Q4,0.3278316850282046
qSCEta,Q5,0.22417482369477154
qSCPhi,mean,0.05167242411691797
qSCPhi,RMS,0.06620674193742832
qSCPhi,Q1,0.332400416623772
qSCPhi,Q2,0.02813161882485413
qSCPhi,Q3,0.04185061361211041
qSCPhi,Q4,0.0665205928774906
qSCPhi,Q5,0.3338860925366463
qSCEtaWidth,mean,0.4065028574340775
qSCEtaWidth,RMS,0.46205344626101574
qSCEtaWidth,Q1,0.4341015999169649
qSCEtaWidth,Q2,0.9112994889704862
qSCEtaWidth,Q3,0.7708395711090852
qSCEtaWidth,Q4,0.18261672422543238
qSCEtaWidth,Q5,0.33907988656189575
qSCPhiWidth,mean,0.366713584120389
qSCPhiWidth,RMS,0.8841658067326534
qSCPhiWidth,Q1,0.40524997811775065
qSCPhiWidth,Q2,0.9201980296693728
qSCPhiWidth,Q3,0.860242630243499
qSCPhiWidth,Q4,0.3378058343192811
qSCPhiWidth,Q5,0.44687902678322283
qSCEnhfEM,mean,0.8568903568063992
qSCEnhfEM,RMS,0.6051418369045103
qSCEnhfEM,Q1,0.1563844427798434
qSCEnhfEM,Q2,0.6252812737132261
qSCEnhfEM,Q3,0.8338233123189827
qSCEnhfEM,Q4,0.8638784513553945
qSCEnhfEM,Q5,0.07425987166554464
qSCEtahfEM,mean,0.05553025183344433
qSCEtahfEM,RMS,0.738577394164102
qSCEtahfEM,Q1,0.09737515790569877
qSCEtahfEM,Q2,0.5435268696536053
qSCEtahfEM,Q3,0.07228908829951448
qSCEtahfEM,Q4,0.4740315154832209
qSCEtahfEM,Q5,0.10377325407653243
qSCPhihfEM,mean,0.04374314345522327
qSCPhihfEM,RMS,0.023853253507304068
qSCPhihfEM,Q1,0.3075308218777018
qSCPhihfEM,Q2,0.018474986738693563
qSCPhihfEM,Q3,0.023149415816672958
qSCPhihfEM,Q4,0.037505164543557915
qSCPhihfEM,Q5,0.27309988754473585
qSCEn5x5,mean,0.7159036371671912
qSCEn5x5,RMS,0.7779302391118155
qSCEn5x5,Q1,0.3948932830901413
qSCEn5x5,Q2,0.9830834324070602
qSCEn5x5,Q3,0.9814815697385751
qSCEn5x5,Q4,0.9522454081231811
qSCEn5x5,Q5,0.19860669971869502
qSCEta5x5,mean,0.08820100585737653
qSCEta5x5,RMS,0.9854975585761205
qSCEta5x5,Q1,0.41261211166473266
qSCEta5x5,Q2,0.9581532970523642
qSCEta5x5,Q3,0.2116654923800806
qSCEta5x5,Q4,0.9494422789240412
qSCEta5x5,Q5,0.42088379612349763
qSCPhi5x5,mean,0.12276599222857011
qSCPhi5x5,RMS,0.06330279232677828
qSCPhi5x5,Q1,0.4774958444703886
qSCPhi5x5,Q2,0.10235830943096169
qSCPhi5x5,Q3,0.1262492921010198
qSCPhi5x5,Q4,0.10360473319838087
qSCPhi5x5,Q5,0.4861582285124629
qSCEtaWidth5x5,mean,0.9871575078332688
qSCEtaWidth5x5,RMS,0.9626262919290958
qSCEtaWidth5x5,Q1,0.44568758611693676
qSCEtaWidth5x5,Q2,0.9787978472740213
qSCEtaWidth5x5,Q3,0.9853432833747369
qSCEtaWidth5x5,Q4,0.9870756981070131
qSCEtaWidth5x5,Q5,0.5554082561984197
qSCPhiWidth5x5,mean,0.9880694890228342
qSCPhiWidth5x5,RMS,0.9728720542344933
qSCPhiWidth5x5,Q1,0.3449737746760738
qSCPhiWidth5x5,Q2,0.9821942439728527
qSCPhiWidth5x5,Q3,0.9864415171958089
qSCPhiWidth5x5,Q4,0.9853620720259714
qSCPhiWidth5x5,Q5,0.7271743720888793
qCCEn,mean,0.8464341314226247
qCCEn,RMS,0.34223482620694434
qCCEn,Q1,0.4012769123447424
qCCEn,Q2,0.9359329317810234
qCCEn,Q3,0.9424039493373784
qCCEn,Q4,0.93580675576618
qCCEn,Q5,0.19395733072513563
qCCEta,mean,0.05110014943771468
qCCEta,RMS,0.6465337347649893
qCCEta,Q1,0.35065046994894267
qCCEta,Q2,0.2554001117264479
qCCEta,Q3,0.05631635946607623
qCCEta,Q4,0.3063038206925518
qCCEta,Q5,0.3202155329942628
qCCPhi,mean,0.024200811264591
qCCPhi,RMS,0.03928948121283978
qCCPhi,Q1,0.29214440854001555
qCCPhi,Q2,0.027212342917363772
qCCPhi,Q3,0.023328687313059784
qCCPhi,Q4,0.025108818730499475
qCCPhi,Q5,0.30615453763215583
qCCEn5x5,mean,0.9342624678982907
qCCEn5x5,RMS,0.5663160090494385
qCCEn5x5,Q1,0.2607495360216892
qCCEn5x5,Q2,0.9667507878592655
qCCEn5x5,Q3,0.9849790647477861
qCCEn5x5,Q4,0.9898137954503006
qCCEn5x5,Q5,0.198403144325629
qCCEta5x5,mean,0.07725804472086473
qCCEta5x5,RMS,0.8804490701402522
qCCEta5x5,Q1,0.3834255717286634
qCCEta5x5,Q2,0.8362719283349176
qCCEta5x5,Q3,0.24619286032475948
qCCEta5x5,Q4,0.8280324008185586
qCCEta5x5,Q5,0.4511410203983454
qCCPhi5x5,mean,0.05589619078508098
qCCPhi5x5,RMS,0.07936787704116123
qCCPhi5x5,Q1,0.49314314285427696
qCCPhi5x5,Q2,0.07198258829103797
qCCPhi5x5,Q3,0.052128094385996304
qCCPhi5x5,Q4,0.12176317599096255
qCCPhi5x5,Q5,0.49906505067242185
qPhoPt,mean,0.4443286549807061
qPhoPt,RMS,0.11387299993941936
qPhoPt,Q1,0.23337991497500613
qPhoPt,Q2,0.6492764120347402
qPhoPt,Q3,0.6756467562667062
qPhoPt,Q4,0.5567514367913048
qPhoPt,Q5,0.17511278533836544
qPhoEta,mean,0.14111610425640647
qPhoEta,RMS,0.879492077820126
qPhoEta,Q1,0.4024262154261377
qPhoEta,Q2,0.45894647437744146
qPhoEta,Q3,0.08576436403220342
qPhoEta,Q4,0.5996188327085871
qPhoEta,Q5,0.360822723248299
qPhoPhi,mean,0.04179603141307127
qPhoPhi,RMS,0.10460196672562923
qPhoPhi,Q1,0.2958594928180595
qPhoPhi,Q2,0.05388281864427837
qPhoPhi,Q3,0.06524510095006515
qPhoPhi,Q4,0.09326462895168439
qPhoPhi,Q5,0.2989743468054184
qPhoEn_,mean,0.31702533219061085
qPhoEn_,RMS,0.05976776225224129
qPhoEn_,Q1,0.2792787938252876
qPhoEn_,Q2,0.4371953529552812
qPhoEn_,Q3,0.6632957513114883
qPhoEn_,Q4,0.6083735960852708
qPhoEn_,Q5,0.19932331442973755
qPhoe1x5_,mean,0.1526209264587185
qPhoe1x5_,RMS,0.044619809955527
qPhoe1x5_,Q1,0.2758076412634193
qPhoe1x5_,Q2,0.3428055095376806
qPhoe1x5_,Q3,0.5352159206394046
qPhoe1x5_,Q4,0.4012425850771398
qPhoe1x5_,Q5,0.18839791175352882
qPhoe2x5_,mean,0.18037070136774488
qPhoe2x5_,RMS,0.05254693168631927
qPhoe2x5_,Q1,0.266983007733242
qPhoe2x5_,Q2,0.34711862351872946
qPhoe2x5_,Q3,0.5730146936214316
qPhoe2x5_,Q4,0.4701619581794777
qPhoe2x5_,Q5,0.19324266588315134
qPhoe3x3_,mean,0.16295351305641806
qPhoe3x3_,RMS,0.05400899027052301
qPhoe3x3_,Q1,0.26918723292022206
qPhoe3x3_,Q2,0.34030169002527727
qPhoe3x3_,Q3,0.5636502802975849
qPhoe3x3_,Q4,0.4460567720664034
qPhoe3x3_,Q5,0.19348318890060903
qPhoe5x5_,mean,0.2585098027374863
qPhoe5x5_,RMS,0.05222558648386457
qPhoe5x5_,Q1,0.2570873629572227
qPhoe5x5_,Q2,0.3654930929712833
qPhoe5x5_,Q3,0.603506915031109
qPhoe5x5_,Q4,0.5738226855110331
qPhoe5x5_,Q5,0.1975250127122244
qPhomaxenxtal_,mean,0.12946170701932927
qPhomaxenxtal_,RMS,0.03950858512204134
qPhomaxenxtal_,Q1,0.293277427661903
qPhomaxenxtal_,Q2,0.32872988071621595
